"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"rwg6sq","27074","1","Ageha Dilah","Viper's Creed","2","Thu, 23 Dec 2021 11:10:35 GMT","1640257835613","2","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rwkm82","26770","1","Tommy","Casshan","0","Thu, 23 Dec 2021 00:51:38 GMT","1640220698371","1","","","","No","No","burn","","0","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","D","",""
"rwqs11","22262","1","Monarch","Food Wars! The Fifth Plate","1","Thu, 23 Dec 2021 00:21:28 GMT","1640218888332","5","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","D","",""
"rwqskm","27063","1","Taku","Mushishi","2","Wed, 22 Dec 2021 23:27:05 GMT","1640215625934","1","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"rwmd1h","4032","3","Utsugi Tsukimiya","A Destructive God Sits Next to Me","1","Wed, 22 Dec 2021 20:43:16 GMT","1640205796754","17","","","","No","No","burn","","3","0","1","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","C","",""
"r2x12b","26946","1","Kourin Shimizu","Nabari no Ou","1","Wed, 22 Dec 2021 20:11:42 GMT","1640203902408","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"r2t70n","26895","1","Shiratama","Hana no Zundamaru","1","Wed, 22 Dec 2021 17:30:12 GMT","1640194212417","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"r2tt66","27326","1","Ando","Kuromajo-san ga Tooru!!","1","Wed, 22 Dec 2021 16:55:48 GMT","1640192148415","1","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","S","F","D","",""
"r238hx","4243","3","Sakura Kono","Horimiya","4","Wed, 22 Dec 2021 16:01:39 GMT","1640188899986","255","$vvdll","Tarmac Green","nursesoffice","Yes","No","fav","","47","0","4","236184987299217408","236184987299217408","386931476291256332","213","B","S","F","F","B","F","C","",""
"r2fzt4","27167","1","Touma","Beautiful Bones: Sakurako's Investigation","2","Wed, 22 Dec 2021 16:00:37 GMT","1640188837218","1","","","","No","No","burn","","0","0","2","375767369458647040","385849280939950080","386931476291256332","0","F","S","S","F","F","F","D","",""
"r2fzlm","4004","2","Yaia","Granblue Fantasy","4","Wed, 22 Dec 2021 15:39:28 GMT","1640187568241","124","","","","No","No","burn","","1","0","4","385849280939950080","385849280939950080","386931476291256332","75","F","S","S","S","A","F","C","",""
"r2fz1t","3360","3","Anri Sonohara","Durarara!!","3","Wed, 22 Dec 2021 14:19:09 GMT","1640182749573","84","","","","No","No","oppai","","13","0","3","385849280939950080","385849280939950080","386931476291256332","51","F","S","S","S","A","F","C","",""
"r24lpm","26844","1","Shizuka Kuonji","t7s Longing for summer Again And Again: Harukaze","3","Wed, 22 Dec 2021 10:05:30 GMT","1640167530447","23","","","","No","No","kawaii","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","D","",""
"r2nd9j","26823","1","Megumi Takahashi","A place further than the Universe","2","Wed, 22 Dec 2021 07:17:37 GMT","1640157457636","5","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"rhcwdj","4116","3","Subaru Sakamaki","Diabolik Lovers","2","Wed, 22 Dec 2021 00:30:16 GMT","1640133016926","57","","","","No","No","burn","","43","0","2","385849280939950080","385849280939950080","386931476291256332","34","F","S","S","S","A","F","C","",""
"rhcw35","26709","1","Roddy","Carole & Tuesday","2","Tue, 21 Dec 2021 23:07:34 GMT","1640128054249","7","","","","No","No","burn","","8","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","F","F","D","",""
"rh8zhp","10692","1","Shuka","Cardfight!! Vanguard Gaiden: If","3","Tue, 21 Dec 2021 19:15:26 GMT","1640114126607","17","","","","No","No","burn","","2","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"rh9429","22293","1","Ker","Sleepy Princess in the Demon Castle","1","Tue, 21 Dec 2021 16:55:14 GMT","1640105714011","3","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","D","",""
"rhr510","4103","3","Miu Amano","Blend S","0","Tue, 21 Dec 2021 16:05:36 GMT","1640102736776","10","","","","No","No","fav","","13","0","0","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","C","",""
"rhr52j","27134","1","Komachiyo","One Piece","4","Tue, 21 Dec 2021 14:57:10 GMT","1640098630235","57","","","","No","No","burn","","1","0","4","385849280939950080","385849280939950080","386931476291256332","30","F","S","S","S","B","F","D","",""
"rhz22r","2308","3","Anya Melfissa","Hololive ID","2","Tue, 21 Dec 2021 12:20:20 GMT","1640089220990","68","","","","No","No","burn","","55","0","2","385849280939950080","385849280939950080","386931476291256332","44","F","S","S","S","A","F","B","",""
"rhjk0b","9443","2","Jiuniang","Food Fantasy","0","Tue, 21 Dec 2021 11:43:37 GMT","1640087017897","10","","","","No","No","burn","","8","0","0","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","D","",""
"rhjwxc","2629","3","Flatt Escardos","Fate/Apocrypha","3","Tue, 21 Dec 2021 10:57:59 GMT","1640084279108","80","","","","No","No","burn","","3","0","3","385849280939950080","385849280939950080","386931476291256332","50","F","S","S","S","A","F","B","",""
"rhjw7x","27057","1","Dr. Frank","Psybuster","3","Tue, 21 Dec 2021 10:24:45 GMT","1640082285908","3","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rhklqs","26992","1","Murasaki","Hamatora","3","Tue, 21 Dec 2021 09:40:01 GMT","1640079601449","11","","","","No","No","burn","","2","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","D","",""
"rhkfsx","12887","1","Kotoko Aihara","Itazura na Kiss","2","Tue, 21 Dec 2021 08:28:44 GMT","1640075324795","6","","","","No","No","burn","","4","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"rqdfbd","5634","1","Elira Pendora","Nijisanji EN","3","Mon, 20 Dec 2021 23:56:09 GMT","1640044569514","96","","","","No","No","kawaii","","127","0","3","385849280939950080","385849280939950080","386931476291256332","58","F","S","S","S","A","F","C","",""
"rq8kqm","26675","1","Patricia Martin","Lucky Star","3","Mon, 20 Dec 2021 23:23:49 GMT","1640042629872","17","","","","No","No","nice","","3","0","3","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"rqgsdg","26744","1","Dark Pretty Cure","Heartcatch Precure!","1","Mon, 20 Dec 2021 19:56:47 GMT","1640030207769","2","","","","No","No","burn","","2","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rqgs8w","26584","1","Medios","How NOT to Summon a Demon Lord","1","Mon, 20 Dec 2021 19:24:10 GMT","1640028250127","11","","","","No","No","oppai","","3","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","F","F","D","",""
"rqgs82","13852","2","Mei Misaki","Another","3","Mon, 20 Dec 2021 19:23:50 GMT","1640028230742","166","","","","No","No","kawaii","","282","0","3","385849280939950080","385849280939950080","386931476291256332","98","F","S","S","S","S","F","D","",""
"rq3pz3","27130","1","Hami Osawa","Dog & Scissors","1","Mon, 20 Dec 2021 18:53:45 GMT","1640026425747","1","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","D","",""
"rq44wc","27068","1","Kiyo Ishimaki","Saekano: How to Raise a Boring Girlfriend","3","Mon, 20 Dec 2021 18:23:29 GMT","1640024609671","12","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","D","",""
"rq440s","26533","1","Kae Asahina","Haruchika – Haruta & Chika","1","Mon, 20 Dec 2021 17:45:28 GMT","1640022328896","3","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rq4z6d","12250","1","Hyakkimaru","Dororo","3","Mon, 20 Dec 2021 17:15:19 GMT","1640020519444","135","","","","No","No","","","389","0","3","385849280939950080","385849280939950080","386931476291256332","74","F","S","S","S","A","F","D","",""
"rqnj6s","26769","1","Ginjirou Sannomiya","First Love Monster","4","Mon, 20 Dec 2021 14:52:42 GMT","1640011962756","21","","","","No","No","","","1","0","4","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","D","",""
"rq5krm","26860","1","Shino Ebizuka","_summer","2","Mon, 20 Dec 2021 14:22:41 GMT","1640010161364","4","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rq5knq","27069","1","Yuka Sumikura","Magical Girl Site","1","Mon, 20 Dec 2021 13:30:24 GMT","1640007024821","2","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"rq5kkn","2901","3","Hyogoro","One Piece","2","Mon, 20 Dec 2021 13:00:17 GMT","1640005217139","48","","","","No","No","burn","","3","0","2","385849280939950080","385849280939950080","386931476291256332","29","F","S","S","S","B","F","B","",""
"rq2zdr","11108","2","Mii Hujibakama","Date a Live","1","Mon, 20 Dec 2021 11:41:42 GMT","1640000502057","14","","","","No","No","burn","","2","0","1","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","D","",""
"rq2zfr","26859","1","Narumi Kanzaki","A Town Where You Live","0","Mon, 20 Dec 2021 10:43:47 GMT","1639997027111","1","","","","No","No","burn","","0","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","D","F","D","",""
"rq2z3r","3283","3","Ram","Hyperdimension Neptunia","1","Mon, 20 Dec 2021 10:11:28 GMT","1639995088178","19","","","","No","No","burn","","4","0","1","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","A","F","B","",""
"rq097p","26798","1","Patty Crew","Zettai Karen Children","3","Mon, 20 Dec 2021 08:56:47 GMT","1639990607831","6","","","","No","No","burn","","0","0","3","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"rq09fw","7589","2","Shun Hashimoto","Umibe no Étranger","1","Mon, 20 Dec 2021 08:16:10 GMT","1639988170783","29","","","","No","No","ft","","159","0","1","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","A","F","D","",""
"r0css4","26797","1","Reto","Naruto Shippuden","2","Mon, 20 Dec 2021 07:40:05 GMT","1639986005533","15","","","","No","No","burn","","1","0","2","385849280939950080","385849280939950080","386931476291256332","8","F","S","S","S","A","F","D","",""
"r0f76w","18998","1","Lady Geese Howard","The King of Fighters All Star","0","Mon, 20 Dec 2021 00:01:46 GMT","1639958506964","2","","","","No","No","burn","","2","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","C","",""
"r036hg","26858","1","Setsuna Sanzenkai","Island","1","Sun, 19 Dec 2021 23:30:35 GMT","1639956635557","3","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"r03xsr","546","3","Kouzaburou Shirakawa","Opera Girl!","1","Sun, 19 Dec 2021 22:14:36 GMT","1639952076761","12","","","","No","No","burn","","4","0","1","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"r047zq","26622","1","Sana Miyoshi","The iDOLM@STER: Cinderella Girls Second Series","2","Sun, 19 Dec 2021 21:44:20 GMT","1639950260223","7","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"r047bc","26844","1","Adan","Altair: A Record of Battles","1","Sun, 19 Dec 2021 21:14:12 GMT","1639948452416","1","","","","No","No","burn","","2","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","D","",""
"r0470c","2050","1","Maho Nakamura","The aquatope on white sand","1","Sun, 19 Dec 2021 20:14:34 GMT","1639944874744","6","","","","No","No","burn","","0","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"r0n419","25254","1","Ami Asai","Uzaki-chan Wants to Hang Out!","1","Sun, 19 Dec 2021 19:39:48 GMT","1639942788181","5","","","","No","No","burn","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"r0n4br","26925","1","Kana Tsukumo","Cinderella Nine","2","Sun, 19 Dec 2021 19:09:33 GMT","1639940973951","5","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","D","",""
"r0n4ql","26922","1","Isaac Neuei","Hanasakeru Seishounen","2","Sun, 19 Dec 2021 18:17:29 GMT","1639937849043","1","","","","No","No","burn","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","D","",""
"r05h9s","13707","1","Chelia Blendy","Fairy Tail","1","Sun, 19 Dec 2021 16:40:20 GMT","1639932020338","12","","","","No","No","kawaii","","1","0","1","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","D","",""
"r05h4c","26816","1","Mayuko Kamikawa","sola","2","Sun, 19 Dec 2021 15:59:15 GMT","1639929555731","7","","","","No","No","kawaii","","0","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","S","F","D","",""
"r022vl","26779","1","Warren","Allison and Lillia","4","Sun, 19 Dec 2021 15:29:08 GMT","1639927748557","3","","","","No","No","burn","","0","0","4","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"r02h6w","26672","1","Priecia","Prism Ark","4","Sun, 19 Dec 2021 14:59:02 GMT","1639925942393","13","","","","No","No","burn","","1","0","4","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","D","",""
"r02h7f","3773","3","Grimnir","Granblue Fantasy","3","Sun, 19 Dec 2021 14:28:41 GMT","1639924121276","75","","","","No","No","burn","","4","0","3","385849280939950080","385849280939950080","386931476291256332","48","F","S","S","S","A","F","C","",""
"r005z4","26769","1","Anne","Mysteria Friends","2","Sun, 19 Dec 2021 13:43:36 GMT","1639921416832","7","","","","No","No","burn","","8","0","2","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","D","",""
"r005j4","26649","1","Yasuo Nanbu","Star Blazers: The Quest for Iscandar","3","Sun, 19 Dec 2021 13:11:13 GMT","1639919473799","3","","","","No","No","burn","","1","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","D","",""
"r005vm","3884","1","Belza Schubach","The Dungeon of Black Company","3","Sun, 19 Dec 2021 11:34:56 GMT","1639913696416","47","","","","No","No","oppai","","4","0","3","385849280939950080","385849280939950080","386931476291256332","26","F","S","S","S","A","F","D","",""
"rvcpnq","424","3","Misuzu Kamio","Air","4","Sun, 19 Dec 2021 09:14:56 GMT","1639905296681","124","","","","No","No","burn","","4","0","4","385849280939950080","385849280939950080","386931476291256332","81","F","S","S","S","B","F","A","",""
"rv4c1k","10115","1","Thyma","Promare","1","Sat, 18 Dec 2021 23:02:09 GMT","1639868529445","4","","","","No","No","kawaii","","1","0","1","","385849280939950080","386931476291256332","1","F","S","S","F","D","F","D","",""
"rvn72g","3395","3","Muku Sakisaka","A3! Season Spring & Summer","0","Sat, 18 Dec 2021 22:31:59 GMT","1639866719338","8","","","","No","No","burn","","10","0","0","385849280939950080","385849280939950080","386931476291256332","4","F","S","S","S","A","F","C","",""
